12/01/2023 6:00;8,8;8,1;0,5;564;194;0,7;0,4;10,4;20,3;30,6;0,2;0;0
12/01/2023 7:00;7,3;7,1;0,9;564;292;0,6;0,5;13,3;20,6;34;0,2;0;8
12/01/2023 8:00;6,1;6,1;1;565;318;1;0,6;22,1;22,7;44,8;0,4;0;63
12/01/2023 9:00;5,5;5,5;0,7;565;273;1,9;0,6;20,4;23,2;43,6;0,4;0;101
12/01/2023 10:00;8,9;8,7;0,8;565;194;2,4;0,7;24,5;25,3;49,8;0,5;0;267
12/01/2023 11:00;18,6;7,9;1,6;565;112;4,8;0,5;18,2;25;43,2;0,3;0;433
12/01/2023 12:00;14,3;6,7;2;565;103;5,9;0,5;13,1;24,2;37,3;0,2;0;425
12/01/2023 13:00;10,8;6;1,6;564;101;6,2;0,4;9,7;23,3;33;0,2;0;221
12/01/2023 14:00;17,7;5,4;1,5;563;137;6,5;0,4;7,7;22,6;30,2;0,1;0;323
12/01/2023 15:00;12,6;5,8;1,8;562;84;6,4;0,4;6,2;22,6;28,8;0,2;0;298
12/01/2023 16:00;14,5;6;1,5;562;132;6,1;0,4;5,5;22;27,5;0,2;0;180
12/01/2023 17:00;11,1;5,4;2,1;562;115;6,2;0,4;4,9;21,8;26,7;0,2;0;182
12/01/2023 18:00;9,2;5,1;1,9;562;100;5;0,4;4,6;22,2;26,7;0,2;0;43
12/01/2023 19:00;6,4;4,6;1,4;563;116;3,8;0,5;4,8;22,5;27,3;0,2;0;0
12/01/2023 20:00;9,1;6,7;1,4;564;116;3,4;0,5;5,7;22,5;28,2;0,2;0;0
12/01/2023 21:00;6,9;6,5;1,1;564;121;3,2;0,5;6;22;27,9;0,2;0;0
12/01/2023 22:00;9,9;6,1;1;564;67;2,5;0,5;5,9;21,7;27,6;0,1;0;0
12/01/2023 23:00;7,2;5,4;0,9;564;309;2,5;0,5;5,9;21,3;27,2;0,1;0;0
13/01/2023 0:00;16,9;4,9;0,8;564;300;0,8;0,5;6,7;21,1;27,8;0,1;0;0
13/01/2023 1:00;12,4;7,5;0,6;564;286;0,6;0,4;11,3;20,9;32,1;0,2;0;0
13/01/2023 2:00;19,7;7,3;0,6;564;260;0,7;0,4;12,4;20,7;33,1;0,3;0;0
13/01/2023 3:00;15;6,7;0,6;563;224;0,6;0,4;11,8;21,3;33,1;0,2;0;0
13/01/2023 4:00;11,6;7,9;0,7;563;279;0,5;0,4;14,6;21,2;35,8;0,3;0;0
13/01/2023 5:00;11,5;11,5;0,8;563;289;0,6;0,4;16,9;20,6;37,5;0,3;0;0
13/01/2023 6:00;26,9;13,7;0,9;564;291;0,6;0,4;19,1;20,1;39,2;0,4;0;0
13/01/2023 7:00;27,1;9,8;0,9;564;335;0,6;0,5;28;20,6;48,6;0,6;0;14
13/01/2023 8:00;30,5;16,4;0,7;564;299;1,3;0,6;33,8;20,9;54,7;0,8;0;136
13/01/2023 9:00;32,9;12,8;1;565;317;3,1;0,5;26,8;22,2;49;0,6;0;260
13/01/2023 10:00;36,3;9,8;1,7;564;317;4,2;0,4;21,4;23,3;44,7;0,4;0;356
13/01/2023 11:00;29,6;7,6;2,3;564;117;5;0,4;15,2;23,5;38,7;0,3;0;630
13/01/2023 12:00;21,8;6,8;2,6;564;114;4,9;0,3;11,3;22,9;34,2;0,2;0;683
13/01/2023 13:00;18,8;5,1;2,7;563;133;5,4;0,3;8,7;22,6;31,3;0,2;0;619
13/01/2023 14:00;14,4;4,5;2,6;562;124;5,1;0,3;6,8;22,5;29,2;0,2;0;611
13/01/2023 15:00;15,9;11,1;2,5;562;106;5,1;0,2;5,6;22,3;27,9;0,3;0;429
13/01/2023 16:00;15,9;8,8;2,1;561;250;6,4;0,3;4,7;23,1;27,8;0,3;0;83
13/01/2023 17:00;14,6;12,1;2;562;259;7,8;0,3;3;25,3;28,3;0,2;0;68
13/01/2023 18:00;11,6;0;1,5;562;254;5,7;0,4;2,7;26,7;29,4;0,2;0;42
13/01/2023 19:00;22,5;22,5;1,3;563;291;2,9;0,5;3,8;30,1;33,9;0,4;0;0
13/01/2023 20:00;16,3;16,3;1,1;563;249;3,3;0,5;3,8;30,2;34;0,3;0;0
13/01/2023 21:00;39,2;21,9;0,8;564;296;2,9;0,5;3,8;28,3;32,1;0,1;0;0
13/01/2023 22:00;27,7;25,6;1,3;564;304;3,2;0,4;3,8;25,3;29;0,2;0;0
13/01/2023 23:00;29,1;19;1,4;564;351;2,1;0,4;5,1;24,7;29,8;0,2;0;0
14/01/2023 0:00;22,6;15,5;1,9;564;320;2,2;0,3;4,6;23,1;27,7;0,1;0;0
14/01/2023 1:00;16,7;12;1,7;564;305;2,9;0,3;3,3;20,2;23,5;0,1;0;0
14/01/2023 2:00;16,7;9;0,8;563;274;2;0,3;3;19,7;22,7;0,1;0;0
14/01/2023 3:00;16,2;10,9;1,2;563;345;3,1;0,3;3,4;18,5;21,9;0,2;0;0
14/01/2023 4:00;13,9;8,6;0,8;563;292;2;0,3;3,2;18,5;21,7;0,1;0;0
14/01/2023 5:00;18,3;6,9;1;563;286;1,8;0,3;3,6;18;21,6;0,1;0;0
14/01/2023 6:00;13,7;5,6;1,2;563;305;1,1;0,3;5,1;19,5;24,6;0,1;0;0
14/01/2023 7:00;13,2;6,3;0,6;564;255;1,1;0,3;5,5;19,9;25,4;0,2;0;22
14/01/2023 8:00;20,1;16,3;0,8;565;236;1,6;0,5;15,5;22;37,5;0,7;0;155
14/01/2023 9:00;28,4;12,4;0,9;565;149;2,8;0,6;20,7;26,7;47,4;0,8;0;279
14/01/2023 10:00;25;9,4;1,3;565;175;4,8;0,7;19,5;29,6;49,1;0,6;0;598
14/01/2023 11:00;34,3;7,6;1,7;564;268;8,3;0,6;14,8;31,7;46,5;0,4;0;717
14/01/2023 12:00;37,2;5,9;1,7;564;303;13,5;0,6;9,1;33,7;42,9;0,4;0;649
14/01/2023 13:00;33,1;6,4;1,5;563;302;23,1;0,6;3,9;34,5;38,4;0,4;0;226
14/01/2023 14:00;42,2;13,5;2;562;250;18,1;0,6;1,8;33,9;35,7;0,3;0;168
14/01/2023 15:00;39,3;26,9;2,2;562;216;9,4;0,5;1,2;31,7;32,8;0,3;0;78
14/01/2023 16:00;37,7;21,9;2,3;562;242;9;0,5;1,4;29;30,4;0,3;0;218
14/01/2023 17:00;36,9;32;2,9;562;278;10;0,4;1,1;26,2;27,3;0,2;0;164
14/01/2023 18:00;33,1;28,4;1,9;562;294;10,4;0,3;0,8;22,2;23;0,1;0;34
14/01/2023 19:00;24,4;21,1;1,5;563;263;8,8;0,3;1;21,2;22,2;0,1;0;0
14/01/2023 20:00;18;17,4;1,1;563;230;7,2;0,4;1,2;22,2;23,4;0,1;0;0
14/01/2023 21:00;22,2;13;1;564;260;7,2;0,4;1,5;22,2;23,7;0,1;0;0
14/01/2023 22:00;20,1;13,2;1;564;261;5,4;0,4;1,9;23,6;25,4;0,1;0;0
14/01/2023 23:00;17,3;11,2;1,6;564;262;6,1;0,4;2,1;22,8;24,9;0,1;0;0
15/01/2023 0:00;16,7;16,7;1,4;565;240;7,2;0,3;1,5;21,7;23,2;0,1;0;0
15/01/2023 1:00;11,9;11,9;1,3;564;209;5,1;0,3;1,4;20,4;21,8;0,1;0;0
15/01/2023 2:00;9,2;8,7;0,9;564;201;7,4;0,2;1,6;17,9;19,4;0;0;0
15/01/2023 3:00;15,7;7,2;0,5;564;253;8;0,2;2;16,4;18,4;0;0;0
15/01/2023 4:00;11,1;9,6;0,6;564;230;7,7;0,2;2,4;17,1;19,5;0;0;0
15/01/2023 5:00;9,2;7,1;0,5;564;260;6,7;0,2;2,6;16,8;19,4;0;0;0
15/01/2023 6:00;7,1;5,1;0,6;564;242;5,9;0,2;2,7;17,6;20,3;0,1;0;0
15/01/2023 7:00;6,3;4,6;0,6;564;275;2,5;0,3;4,8;25,4;30,2;0,1;0;33
15/01/2023 8:00;5,6;3,5;1,1;565;314;5,6;0,3;6,7;26,6;33,3;0,1;0;257
15/01/2023 9:00;4,5;3;1,9;565;348;6;0,3;5,6;27;32,7;0,1;0;453
15/01/2023 10:00;4,3;3,2;2;565;33;6,4;0,2;4,7;34,6;39,3;0,1;0;632
15/01/2023 11:00;4;2,6;1,5;564;13;9,5;0,2;4;26,2;30,2;0,1;0;736
15/01/2023 12:00;4,5;2,3;1,8;564;153;9;0,3;3,8;26,7;30,6;0,1;0;757
15/01/2023 13:00;4,6;2;1,5;563;295;10,5;0,3;3,6;26,1;29,6;0,2;0;582
15/01/2023 14:00;7,7;3,8;1,6;562;250;11,7;0,2;3,4;25,9;29,2;0,1;0;330
15/01/2023 15:00;7,1;3,9;3,1;562;260;8,6;0,3;2,6;28,9;31,5;0,2;0;259
15/01/2023 16:00;7,9;5,5;2,8;562;238;8,1;0,2;1,4;27,6;29;0,1;0;126
15/01/2023 17:00;8,5;5,8;2;562;215;9;0,3;1,1;26;27,1;0,1;0;39
15/01/2023 18:00;0;14,2;1,7;562;213;8,4;0,3;1,2;25,9;27,1;0,2;0;37
15/01/2023 19:00;14,9;14,9;2;562;218;6,2;0,3;1,3;26,4;27,7;0,1;0;0
15/01/2023 20:00;14,4;11,7;1,1;563;161;7,2;0,4;1,3;24,9;26,2;0,1;0;0
15/01/2023 21:00;10,1;8,9;0,7;564;250;4,9;0,4;1,8;25,2;26,9;0,1;0;0
15/01/2023 22:00;10;10;1,5;564;276;3,2;0,5;3,2;26,5;29,8;0,1;0;0
15/01/2023 23:00;8;8;1,5;565;244;7,4;0,4;2,3;23;25,3;0,1;0;0
16/01/2023 0:00;9;6,7;1;564;187;7,3;0,3;1,4;20,7;22,1;0;0;0
16/01/2023 1:00;7,5;5,3;0,8;564;233;6,3;0,3;1,5;19,3;20,8;0;0;0
16/01/2023 2:00;6,2;4,8;0,6;564;258;5,1;0,3;1,7;18,6;20,3;0;0;0
16/01/2023 3:00;5,8;4,2;0,9;563;299;3;0,3;2,3;19,3;21,5;0,1;0;0
16/01/2023 4:00;5,3;4,1;0,7;563;256;3,5;0,3;2,5;19,5;22,1;0,1;0;0
16/01/2023 5:00;9,5;3,3;0,7;563;282;2,3;0,3;2,9;19;21,9;0,1;0;0
16/01/2023 6:00;8,4;2,8;0,7;563;270;1;0,3;4,8;20,2;25,1;0,1;0;0
16/01/2023 7:00;7;4,3;0,5;564;262;0,9;0,6;19,6;21,1;40,7;0,4;0;30
16/01/2023 8:00;21,2;7,7;0,8;564;300;1,4;0,8;33,7;25,1;58,7;0,7;0;123
16/01/2023 9:00;29,3;7;1,5;564;126;5,6;0,6;25,7;26;51,7;0,5;0;458
16/01/2023 10:00;21,5;6,6;1,7;564;109;8,4;0,5;15,5;24,5;40;0,2;0;487
16/01/2023 11:00;16,1;5,6;1,8;564;325;10,2;0,4;9,5;24,3;33,8;0,1;0;446
16/01/2023 12:00;12,1;5,2;2,2;564;133;9,1;0,3;5,2;24,7;29,9;0;0;741
16/01/2023 13:00;12,3;4,5;2,3;563;152;7,4;0,3;3,2;24,5;27,8;0,1;0;468
16/01/2023 14:00;14,3;3,8;2,4;562;271;12,2;0,3;2,6;23,3;25,8;0,1;0;368
16/01/2023 15:00;20,7;10,1;2,8;562;284;18,6;0,3;1,1;24,1;25,1;0,2;0;347
16/01/2023 16:00;22,4;16,2;2,5;562;253;16,4;0,3;0,6;23,2;23,8;0,2;0;158
16/01/2023 17:00;21,4;19,1;2,4;561;257;16,3;0,3;0,7;22,3;22,9;0,1;0;232
16/01/2023 18:00;24,4;13,6;1,7;562;249;17,8;0,3;0,6;21,5;22,1;0,1;0;43
16/01/2023 19:00;22,4;22,4;1,4;562;224;11,7;0,4;0,7;23,5;24,2;0,1;0;0
16/01/2023 20:00;21;18,2;1,2;563;219;8,7;0,5;0,9;26,7;27,6;0,2;0;0
16/01/2023 21:00;25,6;25,6;0,9;563;238;4;0,6;2,2;30,6;32,7;0,2;0;0
16/01/2023 22:00;33,9;18,3;0,9;564;252;3,6;0,6;3,4;29,9;33,3;0,2;0;0
16/01/2023 23:00;26,8;26,8;0,7;564;211;4,4;0,6;3,3;28,7;32;0,2;0;0
17/01/2023 0:00;27,6;20,3;0,6;564;212;2,3;0,6;3,6;29;32,6;0,1;0;0
17/01/2023 1:00;40,9;24,2;0,6;563;195;5,8;0,5;3,1;24,9;28;0,2;0;0
17/01/2023 2:00;38,5;20,7;1;563;254;5,5;0,4;2,6;25,6;28,3;0,3;0;0
17/01/2023 3:00;27,1;21;0,6;562;245;4,6;0,4;2,2;24,6;26,8;0,1;0;0
17/01/2023 4:00;29,4;21,2;0,7;562;217;4,5;0,4;2,3;23,3;25,5;0,2;0;0
17/01/2023 5:00;34,1;17,1;0,6;562;247;6,2;0,3;2,1;21,3;23,4;0,2;0;0
17/01/2023 6:00;34,5;20,4;0,7;563;305;2,4;0,4;3,1;25,4;28,5;0,2;0;0
17/01/2023 7:00;28,8;21,8;0,8;563;262;1,1;0,6;13,2;26,4;39,5;0,4;0;16
17/01/2023 8:00;34,2;16,4;1,2;563;307;1,6;0,9;30,8;28;58,8;0,8;0;135
17/01/2023 9:00;41,9;21,5;0,9;564;287;3,2;0,9;30,9;31,9;62,8;0,7;0;176
17/01/2023 10:00;50,1;25,2;0,8;564;295;5,9;0,8;23,1;32,5;55,6;0,5;0;279
17/01/2023 11:00;50,7;18,2;1,3;564;263;8,1;0,7;18,5;34;52,5;0,4;0;464
17/01/2023 12:00;39;13,6;1,4;563;287;13,1;0,7;11,6;34,5;46,1;0,3;0;239
17/01/2023 13:00;41,7;11,1;1,2;562;232;14,9;0,6;6,5;34,3;40,8;0,3;0;157
17/01/2023 14:00;43,4;20,3;1,9;562;212;10,4;0,5;2,8;32,8;35,6;0,2;0;239
17/01/2023 15:00;32;15,6;2,4;562;225;8,5;0,4;1,5;30,3;31,8;0,2;0;279
17/01/2023 16:00;25,2;11,7;1,7;561;204;10,2;0,4;1,4;28;29,4;0,2;0;238
17/01/2023 17:00;26,8;11;1,7;561;253;13,2;0,3;1,2;24,4;25,6;0,2;0;164
17/01/2023 18:00;30,5;8,8;1,6;562;192;9,4;0,3;1,2;26,9;28;0,2;0;43
17/01/2023 19:00;22,7;6,5;1,1;562;203;7,7;0,4;1,2;27,3;28,5;0,2;0;0
17/01/2023 20:00;20;9,7;1,6;563;330;5,8;0,4;1,9;26,2;28,1;0,1;0;0
17/01/2023 21:00;25,2;15,2;1,1;564;308;8,3;0,4;1,6;23,1;24,7;0;0;0
17/01/2023 22:00;0;40,4;1;564;296;5,3;0,4;1,8;23,9;25,7;0;0;0
17/01/2023 23:00;0;27;0,9;564;289;2,5;0,4;2,6;25,2;27,7;0,1;0;0
18/01/2023 0:00;18,6;18,6;0,9;564;280;0,9;0,5;6,7;23,9;30,6;0,1;0;0
18/01/2023 1:00;14;13;0,8;563;311;0,9;0,4;12,9;22,1;34,9;0,2;0;0
18/01/2023 2:00;16;15;0,6;563;276;0,7;0,3;9;22;31;0,2;0;0
18/01/2023 3:00;17,8;17,4;0,7;563;278;1;0,3;7,7;20,4;28,2;0,2;0;0
18/01/2023 4:00;27,4;12,4;1,4;562;317;1;0,3;7,4;21,3;28,6;0,2;0;0
18/01/2023 5:00;23,4;9,7;1,1;562;325;1,7;0,2;6,7;20,8;27,5;0,1;0;0
18/01/2023 6:00;17,3;7,7;1,1;563;328;1;0,3;10,8;21,3;32,1;0,2;0;0
18/01/2023 7:00;28,2;10,8;1,1;563;314;0,6;0,4;18;23,9;41,8;0,3;0;7
18/01/2023 8:00;35,6;10,2;1,3;564;331;1,5;0,5;22,6;26;48,6;0,5;0;61
18/01/2023 9:00;34,6;11,8;1,8;564;343;3,3;0,5;21,9;25,9;47,8;0,6;0;390
18/01/2023 10:00;30,4;8,4;1,9;564;66;6,4;0,4;17,1;27,2;44,3;0,3;0;627
18/01/2023 11:00;25,1;6,3;1,6;564;72;10,4;0,3;11,1;25,8;36,8;0;0;361
18/01/2023 12:00;19,3;5,5;1,7;563;190;9,8;0,3;7,6;25,9;33,4;0;0;710
18/01/2023 13:00;20,4;5;2;563;62;10,9;0,2;4,5;25,1;29,6;0,1;0;750
18/01/2023 14:00;26,3;6,8;2;562;293;14,3;0,2;2,8;23,7;26,6;0,1;0;237
18/01/2023 15:00;22;8,9;2,7;562;274;16,8;0,2;1;25,4;26,4;0,2;0;31
18/01/2023 16:00;0;41,2;1,4;562;179;12,9;0,3;1,7;27,9;29,6;0,2;0;29
18/01/2023 17:00;0;32,9;0,9;562;208;10;0,4;3,7;33,6;37,3;0,2;0;86
18/01/2023 18:00;0;40,5;1;562;215;6,8;0,4;4,2;35,7;39,9;0,2;0;16
18/01/2023 19:00;29;28,5;1,3;563;289;6,5;0,4;5;35,9;40,8;0,2;0;0
18/01/2023 20:00;24,4;24,4;1,8;563;316;10,6;0,3;4,1;35,8;39,9;0,2;0;0
18/01/2023 21:00;18,8;18,8;1,5;564;42;5,6;0,3;3,6;34,9;38,5;0,1;0;0
18/01/2023 22:00;0;19,6;1,1;564;294;6,3;0,3;3,6;30,7;34,2;0,1;0;0
18/01/2023 23:00;25,5;14,9;0,9;564;306;4,3;0,3;3,3;29,2;32,5;0;0;0
19/01/2023 0:00;18,2;11,9;0,9;564;292;3,9;0,3;3,5;26,2;29,7;0,1;0;0
19/01/2023 1:00;13,4;10,4;1;564;289;3,5;0,4;3,2;23,5;26,7;0,1;0;0
19/01/2023 2:00;9,7;7,6;0,8;563;294;2;0,4;3,6;22,8;26,4;0;0;0
19/01/2023 3:00;11,2;6,7;0,7;563;278;0,8;0,4;4,6;22,7;27,4;0;0;0
19/01/2023 4:00;10,1;5;0,7;563;279;1;0,4;5,3;20,4;25,7;0;0;0
19/01/2023 5:00;11,5;4,9;0,7;563;296;0,8;0,4;6,1;18,8;24,9;0;0;0
19/01/2023 6:00;13,5;8,6;0,6;563;275;0,6;0,5;10,4;18,5;28,8;0;0;0
19/01/2023 7:00;15,8;15,8;1,1;564;318;0,8;0,6;25,1;19,3;44,5;0,3;0;45
19/01/2023 8:00;29,6;15,8;1,3;564;346;1,4;0,7;39,7;22,1;61,8;0,8;0;218
19/01/2023 9:00;31,5;12,4;1,7;564;347;3,3;0,6;34;24,4;58,5;0,9;0;421
19/01/2023 10:00;31,1;9,1;1,9;564;339;5,9;0,5;22,7;26,1;48,8;1;0;604
19/01/2023 11:00;26,4;7,9;1,9;564;329;8,3;0,4;15;27,1;42,1;0,6;0;672
19/01/2023 12:00;25,7;6,9;1,8;564;334;11,7;0,4;8,7;28;36,7;0,3;0;759
19/01/2023 13:00;19;5;1,5;563;197;13,4;0,3;5;27,7;32,7;0,1;0;647
19/01/2023 14:00;26,8;4,5;1,1;562;256;17,2;0,3;2,6;25,7;28,3;0,3;0;266
19/01/2023 15:00;18,8;7,3;2,6;562;282;13,1;0,3;1,6;26,2;27,8;0,2;0;272
19/01/2023 16:00;21,7;6,7;2,3;562;133;7,6;0,3;1,6;25,3;26,9;0,1;0;19
19/01/2023 17:00;19,9;9,7;1,5;562;135;6,3;0,4;2,9;24,7;27,6;0,1;0;29
19/01/2023 18:00;0;21,1;1;563;255;2,4;0,5;6,8;28,6;35,4;0,3;0;11
19/01/2023 19:00;0;21,9;0,8;563;243;2,3;0,5;7;28,5;35,4;0,2;0;0
19/01/2023 20:00;17,6;15,4;1,1;564;299;2,2;0,6;7,5;27,1;34,7;0,2;0;0
19/01/2023 21:00;13,4;11,8;1,4;564;329;2,1;0,6;8,5;26,7;35,2;0,2;0;0
19/01/2023 22:00;13,1;9,6;1,2;564;341;2,5;0,5;7;25,6;32,5;0,2;0;0
19/01/2023 23:00;18,2;18,2;0,9;564;296;1,1;0,5;8,5;25,6;34,1;0,1;0;0
20/01/2023 0:00;13,8;13,8;0,6;565;273;1,7;0,4;6,1;22,8;29;0,1;0;0
20/01/2023 1:00;0;22;0,7;564;273;0,7;0,4;7,6;23;30,6;0,2;0;0
20/01/2023 2:00;20,3;16,8;0,7;563;283;0,7;0,5;11,1;21,7;32,8;0,2;0;0
20/01/2023 3:00;18,6;12,3;1,3;563;335;0,7;0,5;12,3;21,9;34,2;0,2;0;0
20/01/2023 4:00;21,2;9,9;0,9;563;353;0,6;0,4;12,9;21,3;34,2;0,1;0;0
20/01/2023 5:00;20,5;16,5;0,9;563;297;0,6;0,4;11,7;20,5;32,3;0,2;0;0
20/01/2023 6:00;20,8;12,1;0,7;563;302;0,6;0,4;14,3;20,8;35,2;0,3;0;0
20/01/2023 7:00;24,7;9,7;1,4;563;347;0,9;0,5;21;21,8;42,7;0,4;0;36
20/01/2023 8:00;26,8;11,9;1,1;564;54;1,7;0,5;25,1;24;49,1;0,6;0;71
20/01/2023 9:00;0;0;0;0;0;0;0;0;0;0;0;0;0
20/01/2023 10:00;0;0;2,8;564;117;0;0;0;0;0;0;0;584
20/01/2023 11:00;0;0;2,9;564;132;0;0;0;0;0;0;15,1;532
20/01/2023 12:00;0;0;2,9;564;135;11,5;0,3;1,1;10,1;11,2;0;15,5;420
20/01/2023 13:00;0;0;2,2;564;116;9,1;0,3;1,5;13,9;15,4;0;16,1;384
20/01/2023 14:00;0;22,6;2,2;563;114;10,8;0,3;1,5;15,4;17;0;17,3;557
20/01/2023 15:00;0;17,7;2,2;562;66;8,4;0,3;1,8;16,9;18,6;0;17,3;405
20/01/2023 16:00;14,7;13,4;1,6;562;352;11,3;0,4;1,8;17,2;19;0,2;17,3;180
20/01/2023 17:00;10,6;10,6;1,8;562;234;9,2;0,5;2,6;23,6;26,2;0,4;16;90
20/01/2023 18:00;16;11,7;1,6;562;213;3;0,6;5,2;30,7;35,9;0,5;15;31
20/01/2023 19:00;26,5;9,6;1,5;563;146;4,8;0,6;4,3;28;32,3;0,3;14;0
20/01/2023 20:00;25,8;7,4;1,9;563;126;5,7;0,5;3,8;24,3;28,1;0,3;13,8;0
20/01/2023 21:00;23;5,8;1,3;564;114;5,7;0,5;3,5;23,2;26,7;0,2;14;0
20/01/2023 22:00;24,8;7,4;1,2;564;6;4,8;0,5;3,4;22,4;25,9;0,2;13,4;0
20/01/2023 23:00;18,4;9,8;1;564;325;2,2;0,5;3,6;23,3;26,8;0,2;12,6;0
21/01/2023 0:00;14,1;11;0,7;564;319;3;0,5;3,9;22,1;26;0,2;12,4;0
21/01/2023 1:00;16,3;16,3;1,3;564;343;3,4;0,4;3,3;21,4;24,7;0;12,3;0
21/01/2023 2:00;22,9;12,3;1,5;563;330;4,7;0,4;2,6;19,7;22,4;0,1;11,8;0
21/01/2023 3:00;16,8;10,2;1,4;563;340;4,9;0,3;1,7;18,2;19,9;0,2;11,1;0
21/01/2023 4:00;19;12;1,5;563;342;4;0,3;1,6;18,3;19,9;0,1;11,1;0
21/01/2023 5:00;14,5;10;1,2;563;339;4,7;0,3;1,4;17,9;19,3;0,1;10,7;0
21/01/2023 6:00;11,4;8,2;1,5;563;341;2,9;0,3;1,9;19,3;21,2;0;10,6;0
21/01/2023 7:00;11,2;6,3;1,1;563;327;2,1;0,4;3,7;20,6;24,4;0;10,1;19
21/01/2023 8:00;18,2;5,5;1;564;339;3,2;0,5;8,5;22,4;30,9;0,1;11,7;117
21/01/2023 9:00;18;4,5;1,5;564;122;7,2;0,4;5,8;22;27,9;0;14,7;443
21/01/2023 10:00;13,1;4,1;1,6;564;127;8;0,4;3,7;22,2;26;0,1;16,1;638
21/01/2023 11:00;15,1;11;1,9;564;113;9,4;0,4;2,4;21,6;23,9;0,1;16,7;663
21/01/2023 12:00;16,9;9,2;1,4;563;259;12,3;0,4;1,8;20,9;22,6;0,1;17,2;505
21/01/2023 13:00;18,8;6,5;1,5;563;335;14,1;0,4;1,6;20,4;22;0,1;18,3;590
21/01/2023 14:00;19,5;6,8;1,8;562;136;12,4;0,4;1,4;20,6;22;0,2;18,6;505
21/01/2023 15:00;18,1;5,8;1,4;561;171;12,3;0,3;1,3;19,8;21,1;0,1;19,7;568
21/01/2023 16:00;14;6,4;1,5;561;119;11,7;0,3;1,5;19,3;20,8;0,3;18,9;114
21/01/2023 17:00;16,6;5,4;1,9;561;179;5,6;0,4;1,9;23,5;25,4;0,2;15,8;22
21/01/2023 18:00;11,6;11,5;0,5;561;255;4,8;0,6;3,4;27,8;31,2;0,3;14,5;25
21/01/2023 19:00;23,2;9,9;1,5;562;107;8,2;0,5;3,1;24,2;27,3;0,2;14,4;0
21/01/2023 20:00;16,8;8,2;1,1;562;76;7,4;0,5;2,1;23,4;25,5;0,2;14;0
21/01/2023 21:00;13,3;7,2;0,9;563;290;5;0,5;2,4;24,4;26,8;0,2;13,2;0
21/01/2023 22:00;15,9;11,7;0,4;563;277;1,3;0,6;4,3;25,6;29,9;0,2;12,1;0
21/01/2023 23:00;12,5;8,6;0,9;563;305;1,1;0,6;6,2;25,2;31,5;0,3;11,9;0
22/01/2023 0:00;16,5;6,4;1,4;563;319;2,8;0,5;4,9;23,5;28,5;0,1;11,8;0
22/01/2023 1:00;21,3;7,1;1,3;563;334;3;0,5;3,4;22,5;25,9;0,1;11,4;0
22/01/2023 2:00;21,5;9,8;1;562;339;6,3;0,4;2,7;20,3;23;0,2;11,5;0
22/01/2023 3:00;22,9;11,6;1,1;562;334;7,1;0,4;1,6;18,2;19,8;0,2;11,3;0
22/01/2023 4:00;21,9;11,9;1,6;562;332;5,2;0,4;1,3;18,1;19,5;0,1;10,7;0
22/01/2023 5:00;19,1;8,9;1,4;562;44;8,5;0,3;1;15,8;16,8;0,1;11,1;0
22/01/2023 6:00;19,6;6,9;1,2;562;47;8,9;0,3;0,9;15,3;16,2;0;11,1;0
22/01/2023 7:00;15,1;6,5;1,9;563;95;8,5;0,3;1;15,7;16,7;0,1;11,3;11
22/01/2023 8:00;11,6;4,9;1,8;564;139;8,9;0,3;1;16,1;17,1;0,1;11,9;112
22/01/2023 9:00;16,1;4,1;1,4;564;95;9,7;0,3;1,2;16,2;17,4;0,1;13;258
22/01/2023 10:00;11,7;4;1,7;564;44;8,4;0,3;1,2;16,6;17,8;0;14,8;516
22/01/2023 11:00;18,8;5,4;1,7;564;140;8,2;0,3;1,2;16,9;18,2;0;16,9;713
22/01/2023 12:00;14,2;5,3;2,7;563;97;7,8;0,3;1,2;17,2;18,4;0;17,4;435
22/01/2023 13:00;13,9;4,6;3;563;101;7,7;0,3;1,3;17,1;18,4;0,1;17,8;498
22/01/2023 14:00;10,9;4,6;2,6;562;127;7,4;0,3;1,5;17,4;18,9;0,2;18,8;611
22/01/2023 15:00;14,3;5,4;3,5;562;138;5,7;0,3;1,6;18,8;20,4;0,2;18,8;653
22/01/2023 16:00;21,3;5,3;3;561;132;6,6;0,3;1,4;18,2;19,6;0,2;18,1;439
22/01/2023 17:00;15,9;4,9;2;561;119;8,4;0,3;1,4;17;18,5;0,2;17,4;190
22/01/2023 18:00;12;5,9;2,1;562;149;6,3;0,3;1,5;18,3;19,8;0,2;16;45
22/01/2023 19:00;10,5;10,5;2,6;562;128;7,2;0,3;1,3;17,5;18,8;0,2;14,8;0
22/01/2023 20:00;10,2;8,6;1,5;563;131;7,3;0,3;1,4;17,2;18,6;0,1;14;0
22/01/2023 21:00;9,8;7,2;1,3;563;169;7,1;0,4;1,4;17,3;18,8;0,2;13,3;0
22/01/2023 22:00;7,1;5,2;0,8;564;166;5;0,4;1,4;18,4;19,8;0,1;12,3;0
22/01/2023 23:00;12;3,7;1;564;54;5,2;0,4;1,7;18,1;19,8;0,1;12,3;0
23/01/2023 0:00;15,4;3,9;1,1;564;343;5,2;0,4;1,5;17,5;19;0,1;12,1;0
23/01/2023 1:00;17,2;8,2;1,1;564;60;6,8;0,3;1,2;15,1;16,3;0;11,9;0
23/01/2023 2:00;14,5;7,7;1,1;563;345;4,3;0,3;1,3;16,3;17,6;0;11,2;0
